month,isin,holders,mean_weight_among_holders,mean_weight_all_funds,market_value_crore,matched_fund_holder_change,matched_fund_mean_weight_change,matched_funds
2026-01,INE634S01028,36,0.013956147666666665,0.0020675774320987653,5536.301405,-2.0,-2.4779588477367477e-06,243
2026-01,INE635Q01029,8,0.008570457125,0.0002821549670781893,282.9508,0.0,-1.1509176954732484e-05,243
2026-01,INE637C01025,3,0.007666666666666666,9.465020576131688e-05,249.9666,0.0,-5.76131687242797e-06,243
2026-01,INE640A01023,24,0.005811498874999999,0.0005739751975308641,1896.2449,-2.0,-5.867099176954738e-05,243
2026-01,INE643A01035,2,0.0035790485,2.9457189300411524e-05,311.574,0.0,8.928395061728346e-08,243
2026-01,INE645S01024,17,0.005804939411764706,0.0004061068724279835,724.615584,-1.0,-7.010135802469153e-06,243
2026-01,INE646L01027,98,0.01655777281632653,0.006677620312757202,23598.683347,-2.0,-0.00038209600411522656,243
2026-01,INE647A01010,40,0.0110161602,0.0018133597037037037,7001.889801,-2.0,-0.00021547512345679028,243
2026-01,INE647O01011,5,0.0037957889999999995,7.810265432098764e-05,126.5188,1.0,-7.056469135802466e-06,243
2026-01,INE659A01023,7,0.006165616857142856,0.00017761036213991766,896.313122,0.0,-3.2615102880658527e-06,243
2026-01,INE660A01013,11,0.009951693636363638,0.0004504881893004116,2100.907828,0.0,2.2326008230452645e-05,243
2026-01,INE663A01033,6,0.0025946003333333334,6.406420576131687e-05,135.4744,1.0,-1.839024691358042e-06,243
2026-01,INE663F01032,51,0.01511562394117647,0.003172414901234568,7817.51353,-2.0,-0.00023634010288065823,243
2026-01,INE665J01013,11,0.007285261454545455,0.00032978549794238684,650.774,-1.0,-2.990736625514402e-05,243
2026-01,INE665L01035,7,0.007484101428571428,0.00021559139917695473,806.0759,0.0,3.0361028806584088e-06,243
2026-01,INE666D01022,1,0.008,3.292181069958848e-05,6.0501,0.0,-2.5102880658436208e-05,243
2026-01,INE668F01031,11,0.0038874518181818184,0.0001759751851851852,572.328024,0.0,-2.0081703703703706e-05,243
2026-01,INE669C01036,85,0.018863046117647057,0.006598184855967078,16236.746637,-1.0,0.0006488816995884779,243
2026-01,INE669E01016,3,0.0034000000000000002,4.197530864197531e-05,201.7864,0.0,-1.6460905349794267e-06,243
2026-01,INE670A01012,4,0.0050966455,8.389539917695474e-05,88.5453,0.0,4.926757201646097e-06,243
2026-01,INE670K01029,5,0.010274262999999999,0.00021140458847736623,531.1877,1.0,2.2845633744855953e-05,243
2026-01,INE671A01010,22,0.008872900136363637,0.0008033078312757202,2343.779588,-7.0,-0.00022160383950617282,243
2026-01,INE671H01015,16,0.011029090500000002,0.0007261952592592594,1116.362446,0.0,2.2483588477366237e-05,243
2026-01,INE673O01025,18,0.011985123333333332,0.0008877869135802468,1664.99382,0.0,-0.00011585873251028825,243
2026-01,INE674K01013,23,0.011912338304347824,0.0011275052716049382,1403.185831,0.0,-6.036635802469134e-05,243
2026-01,INE675C01017,2,0.0071382515,5.8751041152263374e-05,73.9863,1.0,4.7521670781893004e-05,243
2026-01,INE679A01013,5,0.0075656396,0.00015567159670781892,704.3284,0.0,-3.5345308641975145e-06,243
2026-01,INE679V01027,4,0.00659787675,0.00010860702469135803,654.1136,-1.0,4.4290534979423985e-06,243
2026-01,INE682M01012,13,0.011723102846153846,0.0006271618806584363,892.4225,0.0,-7.827967078189195e-06,243
2026-01,INE683A01023,4,0.012150000000000001,0.0002,488.5188,0.0,3.7037037037037084e-06,243
2026-01,INE684F01012,16,0.0189603610625,0.0012484188353909466,2854.095435,1.0,8.370674897119476e-06,243
2026-01,INE685A01028,38,0.01533163807394737,0.0023975401103292185,3765.27847,-1.0,7.341802716049435e-05,243
2026-01,INE686F01025,33,0.011517912606060606,0.0015641609711934156,5158.346,0.0,-9.258816049382721e-05,243
2026-01,INE686Y01026,11,0.006579051,0.0002978171234567901,1324.698385,-1.0,1.613862139917692e-05,243
2026-01,INE688A01022,3,0.008144847666666668,0.00010055367489711935,547.467,0.0,-5.714814814815751e-08,243
2026-01,INE689W01016,10,0.0036443276999999995,0.00014997233333333333,405.8834,0.0,-7.857950617283949e-06,243
2026-01,INE690A01028,7,0.004900098285714285,0.00014115509465020574,929.328973,0.0,-3.470432098765452e-06,243
2026-01,INE692A01016,10,0.007423718800000001,0.0003055028312757202,2694.423808,0.0,7.275037037037037e-05,243
2026-01,INE696F01016,1,0.0028,1.1522633744855967e-05,63.1107,0.0,-1.2345679012345683e-06,243
2026-01,INE699H01024,11,0.006230155727272727,0.0002820235102880658,1916.756,-1.0,-3.26495267489712e-05,243
2026-01,INE700A01033,11,0.016674802636363634,0.0007548264567901234,531.066,0.0,-6.548267489711905e-06,243
2026-01,INE702C01027,21,0.018233876,0.0015757670617283948,3532.0305,0.0,0.0001272262757201646,243
2026-01,INE703B01027,20,0.008480639100000001,0.000697994987654321,2342.0695,0.0,-2.4498024691358084e-05,243
2026-01,INE707A01012,1,0.0018,7.4074074074074075e-06,118.9978,0.0,-8.230452674897125e-07,243
2026-01,INE710A01016,3,0.0032666666666666664,4.032921810699588e-05,140.5726,0.0,5.3497942386831216e-06,243
2026-01,INE715A01015,2,0.0049,4.032921810699588e-05,165.8415,0.0,-4.938271604938273e-06,243
2026-01,INE716A01013,40,0.005029082025,0.0008278324320987654,2538.886398,-1.0,-0.00010557936213991773,243
2026-01,INE716B01029,4,0.00845,0.0001390946502057613,127.8224,0.0,4.526748971193418e-06,243
2026-01,INE717A01029,3,0.011133333333333334,0.0001374485596707819,514.2966,0.0,-4.526748971193418e-06,243
2026-01,INE718I01012,10,0.008471494299999998,0.00034862116460905346,863.3984,-1.0,-1.1237065843621395e-05,243
2026-01,INE721A01047,72,0.018525569874999998,0.005489057740740741,10796.060326,3.0,0.00024988374485596706,243
2026-01,INE725G01011,7,0.010125286142857142,0.00029167490946502056,926.7283,0.0,1.9370304526748977e-05,243
2026-01,INE726G01019,34,0.00887498288235294,0.0012417671522633744,6784.334639,-3.0,7.014303703703701e-05,243
2026-01,INE726V01018,2,0.013985664500000002,0.0001151083497942387,110.2897,0.0,-1.7827493827160483e-05,243
2026-01,INE732A01036,2,0.007602176,6.256934979423869e-05,769.5014,0.0,2.6466008230452683e-06,243
2026-01,INE732I01013,24,0.010304664458333333,0.0010177446378600824,1966.6227,1.0,0.00017440648559670791,243
2026-01,INE733E01010,101,0.02809913807920792,0.011679065621399178,35163.614864,5.0,0.0011030483374485592,243
2026-01,INE736A01011,11,0.006584095181818181,0.0002980454609053498,990.772958,1.0,1.4133806584362175e-05,243
2026-01,INE737H01014,2,0.01335,0.00010987654320987655,422.7133,0.0,8.230452674897235e-07,243
2026-01,INE738I01010,13,0.014847285076923077,0.0007942992016460906,3129.345816,0.0,-3.2176633744855935e-05,243
2026-01,INE739E01017,7,0.006976553285714286,0.00020097067078189303,249.295,1.0,1.5345831275720184e-05,243
2026-01,INE741K01010,13,0.0056317713846153845,0.00030128818106995886,882.242138,0.0,6.319507407407407e-05,243
2026-01,INE742B01025,5,0.0026604718,5.474221810699588e-05,94.0119,0.0,-2.1130658436213995e-06,243
2026-01,INE742F01042,33,0.020393671303030304,0.002769510917695473,5212.2756,0.0,0.00020538229629629614,243
2026-01,INE743M01012,21,0.005591977761904762,0.00048325733744855967,819.577342,0.0,-1.3848271604938254e-05,243
2026-01,INE745G01043,43,0.02066821276744186,0.0036573380617283945,8686.93104,42.0,0.003610836004115226,243
2026-01,INE749A01030,60,0.016042290533333333,0.003961059390946502,12620.98861,1.0,0.00025226061728395076,243
2026-01,INE750C01026,8,0.014575000000000001,0.0004798353909465021,247.8927,0.0,-8.641975308641995e-06,243
2026-01,INE752E01010,48,0.019769162291666666,0.003905019711934156,18020.039065,2.0,0.00019031203292181088,243
2026-01,INE752H01013,10,0.0057387738,0.00023616353086419753,646.9941,0.0,-3.6616502057613205e-06,243
2026-01,INE753U01022,6,0.005666030166666666,0.00013990197942386832,203.0508,0.0,6.90990534979425e-06,243
2026-01,INE756I01012,34,0.008301837970588236,0.0011615740370370371,4960.917589,-4.0,-4.7504921810699466e-05,243
2026-01,INE758C01029,10,0.009153076299999998,0.00037666980658436207,1039.8245,0.0,-1.7735991769547298e-05,243
2026-01,INE758E01017,5,0.0042925941999999995,8.832498353909464e-05,276.9195,0.0,-1.0973703703703698e-05,243
2026-01,INE758T01015,115,0.027396517269565216,0.012965429983539094,32527.520378,4.0,0.0008157431604938273,243
2026-01,INE759A01021,4,0.005057250249999999,8.324691769547324e-05,314.1706,2.0,5.056077366255144e-05,243
2026-01,INE761H01022,35,0.009805820485714286,0.001412360975308642,7254.274197,2.0,9.017333333333362e-05,243
2026-01,INE764D01017,9,0.0144,0.0005333333333333333,771.0122,0.0,-2.5102880658436195e-05,243
2026-01,INE764L01010,1,0.0,0.0,0.098,0.0,0.0,243
2026-01,INE765D01022,2,0.0058,4.7736625514403286e-05,88.7877,0.0,-2.4691358024691367e-06,243
2026-01,INE765G01017,66,0.011060634378787878,0.003004122917695473,9712.056261,0.0,-0.00014662997942386851,243
2026-01,INE766P01016,5,0.013140000000000002,0.0002703703703703704,318.4209,0.0,3.5390946502057664e-05,243
2026-01,INE767A01016,4,0.009584852500000001,0.0001577753497942387,348.0645,0.0,-6.752090534979367e-06,243
2026-01,INE768C01028,4,0.013000000000000001,0.00021399176954732513,1862.3394,0.0,8.641975308641968e-06,243
2026-01,INE769A01020,15,0.004511677,0.0002784985802469136,1012.989789,-1.0,-3.915419753086407e-06,243
2026-01,INE772T01024,4,0.001825,3.0041152263374485e-05,72.5005,0.0,-4.1152263374485837e-07,243
2026-01,INE774D01024,22,0.015271069045454545,0.0013825659218106995,6570.153279,2.0,8.767914814814806e-05,243
2026-01,INE775A01035,72,0.015255877736111109,0.004520260069958847,13131.347182,-1.0,-3.607138271604932e-05,243
2026-01,INE775A08105,6,0.004050514,0.0001000126913580247,1286.5696,0.0,-5.267979423868318e-06,243
2026-01,INE776C01039,8,0.00882449175,0.00029051824691358027,337.717988,2.0,8.064370781893008e-05,243
2026-01,INE776I01010,1,0.0,0.0,0.0081,0.0,0.0,243
2026-01,INE777K01022,15,0.009642691133333332,0.0005952278477366255,1651.868024,0.0,-1.8277497942386788e-05,243
2026-01,INE780C01023,4,0.00685244375,0.0001127974279835391,256.863719,0.0,-1.725815637860084e-05,243
2026-01,INE786A01032,8,0.006102864,0.00020091733333333335,1047.337051,0.0,-3.370403292181053e-06,243
2026-01,INE787D01026,32,0.0088836701875,0.0011698660329218106,7597.640038,-1.0,-6.443884773662568e-05,243
2026-01,INE789E01012,4,0.006775,0.00011152263374485596,182.7384,0.0,5.349794238683115e-06,243
2026-01,INE790G01031,7,0.009822805142857143,0.0002829614650205761,196.4962,0.0,2.9594168724279802e-05,243
2026-01,INE791I01019,34,0.00825330326470588,0.0011547831728395059,2641.61166,-2.0,-0.00012575666255144045,243
2026-01,INE794A01010,4,0.0090866715,0.00014957483950617286,466.922814,0.0,-6.457823045267461e-06,243
2026-01,INE795G01014,56,0.01239135251785714,0.002855620333333333,12046.886471,1.0,5.2121909465020246e-05,243
2026-01,INE797F01020,46,0.009531642673913043,0.0018043438806584363,6543.013052,3.0,-2.6509736625514356e-05,243
2026-01,INE804L01022,12,0.011447793749999999,0.0005653231481481481,1541.1478,1.0,3.242411934156373e-05,243
2026-01,INE806T01020,22,0.007063257909090908,0.0006394719094650205,1584.827289,0.0,-0.00018266667901234565,243
2026-01,INE807F01027,1,0.0211,8.683127572016462e-05,22.2722,0.0,1.6460905349794335e-06,243
2026-01,INE807K01035,1,0.0,0.0,0.7184,1.0,0.0,243
2026-01,INE810G01011,2,0.017545054,0.00014440373662551442,33.4938,0.0,4.654567901234705e-07,243
2026-01,INE811A01020,4,0.0067409745,0.00011096254320987655,558.2182,0.0,-6.4535061728395105e-06,243
2026-01,INE811K01011,27,0.014098978592592593,0.0015665531769547326,5111.83757,-1.0,-7.14233045267488e-05,243
2026-01,INE813A01018,14,0.008280285642857143,0.0004770534938271605,1316.855873,0.0,-2.6967987654320932e-05,243
2026-01,INE813H01021,31,0.01701465812903226,0.0021705942469135804,9527.931811,1.0,0.00023762641975308657,243
2026-01,INE814H01029,14,0.013912169714285716,0.0008015241810699589,4512.9045,2.0,0.0001379471440329218,243
2026-01,INE818H01020,3,0.0126,0.00015555555555555556,432.8148,0.0,-9.876543209876547e-06,243
2026-01,INE819V01029,12,0.009712180666666667,0.0004796138600823046,324.869693,-2.0,-1.510574485596701e-05,243
2026-01,INE821I01022,4,0.00507761125,8.358207818930041e-05,228.2812,0.0,1.4605761316872012e-07,243
2026-01,INE822C01015,2,0.00545,4.48559670781893e-05,186.7239,0.0,-3.7037037037037016e-06,243
2026-01,INE823G01014,41,0.010985696024390245,0.0018535536502057614,5079.522448,-2.0,1.2830547325102908e-05,243
2026-01,INE825A01020,13,0.005682313230769231,0.00030399206584362135,1736.6505,1.0,2.0313831275720127e-05,243
2026-01,INE825V01034,18,0.004030692611111111,0.00029856982304526746,899.214117,0.0,-5.376798765432104e-05,243
2026-01,INE836A01035,16,0.0063726038125,0.00041959531275720163,1758.814069,1.0,-4.482621399177003e-06,243
2026-01,INE837H01020,2,0.014678285999999999,0.00012080893827160493,56.6841,0.0,2.8098518518518406e-06,243
2026-01,INE839M01018,1,0.0041,1.6872427983539095e-05,199.4055,0.0,0.0,243
2026-01,INE841L01016,5,0.0048653444,0.0001001099670781893,96.8697,0.0,-1.1888111111111094e-05,243
2026-01,INE842C01021,11,0.017550786999999998,0.0007944800699588477,1403.933768,0.0,5.364739917695471e-05,243
2026-01,INE844O01030,23,0.008159563695652173,0.0007723043827160493,2187.198,0.0,4.304942798353899e-05,243
2026-01,INE845D01014,7,0.005841562571428572,0.00016827546502057615,241.7638,0.0,-3.0084049382716034e-05,243
2026-01,INE848E01016,10,0.0074925413,0.0003083350329218107,807.1645,0.0,6.536251028806594e-06,243
2026-01,INE849A01020,59,0.011817637152542373,0.0028693028477366255,7698.584406,1.0,-5.31480082304526e-05,243
2026-01,INE850D01014,2,0.0057,4.691358024691358e-05,251.4101,0.0,-1.234567901234565e-06,243
2026-01,INE851I01011,2,0.0007960949999999999,6.552222222222222e-06,23.0091,0.0,-1.5161275720164606e-06,243
2026-01,INE852O01025,21,0.013278222142857142,0.0011475006790123456,2515.984131,0.0,1.9272226337448432e-05,243
2026-01,INE854D01024,56,0.013371158499999999,0.003081419242798354,8618.117182,1.0,-5.3641485596707915e-05,243
2026-01,INE855B01025,2,0.002681633,2.2071053497942386e-05,80.7776,-2.0,-3.538845267489711e-05,243
2026-01,INE855R01021,2,0.0007999999999999999,6.584362139917695e-06,4.5169,0.0,-1.2345679012345683e-06,243
2026-01,INE858B01029,4,0.002875,4.732510288065844e-05,402.1827,0.0,-6.995884773662548e-06,243
2026-01,INE860A01027,67,0.019086178552238806,0.00526244429218107,21832.443765,-4.0,0.00031760823456790117,243
2026-01,INE863B01029,2,0.01835,0.00015102880658436214,250.4111,0.0,-9.465020576131678e-06,243
2026-01,INE864I01014,7,0.018446318714285714,0.0005313754362139917,823.4053,0.0,5.6937967078189244e-05,243
2026-01,INE866R01028,2,0.0042642,3.50962962962963e-05,33.7392,0.0,4.907119341563798e-07,243
2026-01,INE868B01028,7,0.007615133857142857,0.00021936599588477367,587.721,0.0,-1.705879423868312e-05,243
2026-01,INE871C01038,6,0.009609996333333334,0.00023728386008230453,94.3364,2.0,3.975299588477365e-05,243
2026-01,INE872H01027,2,0.02845,0.00023415637860082304,1169.697,0.0,-2.139917695473254e-05,243
2026-01,INE872J01023,15,0.004937795733333333,0.00030480220576131685,1416.840862,1.0,-4.73765884773663e-05,243
2026-01,INE873D01024,5,0.007619999999999999,0.00015679012345679011,210.1109,0.0,-4.526748971193391e-06,243
2026-01,INE877F01012,3,0.0039000000000000007,4.8148148148148155e-05,126.6228,1.0,6.5843621399177e-06,243
2026-01,INE877V01027,4,0.008017941,0.00013198256790123458,238.5676,0.0,3.80522222222224e-06,243
2026-01,INE878B01027,29,0.012641452724137931,0.0015086507366255143,3958.325356,-1.0,-0.00016369504938271618,243
2026-01,INE880J01026,9,0.006584173222222222,0.00024385826748971195,279.9293,0.0,-2.5454279835390947e-05,243
2026-01,INE881D01027,15,0.013221440933333333,0.000816138329218107,2961.019588,0.0,7.629604938271558e-06,243
2026-01,INE883A01011,14,0.010931277928571428,0.0006297855596707818,3997.6344,0.0,-0.00011410468724279833,243
2026-01,INE883F01010,9,0.00598485111111111,0.00022166115226337447,503.389769,-1.0,3.862135802469162e-06,243
2026-01,INE884B01025,4,0.0048729745,8.02135720164609e-05,489.5396,0.0,7.055485596707829e-06,243
2026-01,INE885A01032,5,0.005517624399999999,0.00011353136625514402,342.409,0.0,-2.0889176954732533e-06,243
2026-01,INE887G01027,12,0.007405647166666668,0.0003657109711934157,798.179249,0.0,-0.0001369986995884773,243
2026-01,INE891D01026,6,0.008723273833333333,0.00021538947736625513,1846.376,0.0,3.739024691358007e-06,243
2026-01,INE893J01029,3,0.005243405999999999,6.473340740740739e-05,211.8998,-1.0,-7.738732510288048e-06,243
2026-01,INE894V01022,5,0.0167288342,0.00034421469547325106,1092.0058,0.0,-8.29787654320986e-06,243
2026-01,INE901L01018,15,0.0098252536,0.0006064971358024691,1205.091681,0.0,-2.5531576131687357e-05,243
2026-01,INE907A01026,2,0.005586507,4.597948148148148e-05,150.6538,0.0,4.5724691358025216e-07,243
2026-01,INE910A01012,4,0.002720406,4.4780345679012346e-05,74.2533,0.0,-6.715876543209875e-06,243
2026-01,INE913H01037,17,0.0073224367058823524,0.0005122692345679012,1153.207783,1.0,-2.1289008230452743e-05,243
2026-01,INE914M01019,26,0.016322996,0.0017464933991769547,4542.8283,1.0,-0.00010103297942386843,243
2026-01,INE916U01025,11,0.003681818181818182,0.00016666666666666666,948.5097,0.0,-1.5637860082304516e-05,243
2026-01,INE917I01010,56,0.017989303482142855,0.004145683106995884,11059.950976,-1.0,0.00011441188477366322,243
2026-01,INE917M01012,2,0.00415,3.4156378600823045e-05,147.7398,0.0,-4.11522633744855e-07,243
2026-01,INE918I01026,58,0.015209053327586207,0.00363014441563786,12240.081899,1.0,-6.917215637860076e-05,243
2026-01,INE918Z01012,29,0.005765990586206897,0.0006881223333333334,2084.010015,-2.0,-0.00014119911111111114,243
2026-01,INE922K01024,8,0.009600000000000001,0.0003160493827160494,896.827369,0.0,3.333333333333335e-05,243
2026-01,INE925R01014,18,0.007764083944444444,0.000575117329218107,1292.5765,0.0,-3.4901255144033014e-05,243
2026-01,INE926X01010,11,0.005248006181818182,0.00023756406584362144,337.4628,-1.0,-7.706217283950614e-05,243
2026-01,INE930H01031,20,0.0105130806,0.0008652741234567902,3057.281648,0.0,-5.373113168724282e-05,243
2026-01,INE931S01010,11,0.01375555409090909,0.0006226794032921811,4291.904485,0.0,-8.944397530864204e-05,243
2026-01,INE933K01021,3,0.005066666666666666,6.25514403292181e-05,568.3759,0.0,1.5637860082304523e-05,243
2026-01,INE933S01016,19,0.008729420578947369,0.0006825472880658437,1554.3584,-1.0,-3.0284115226337366e-05,243
2026-01,INE934S01014,2,0.004400039,3.621431275720164e-05,134.2519,0.0,7.307205761316869e-06,243
2026-01,INE935A01035,31,0.014707310774193549,0.00187624129218107,4797.260843,0.0,4.424481893004111e-05,243
2026-01,INE935N01020,51,0.007942236901960786,0.0016668892263374487,5997.023324,5.0,-0.00012632284773662537,243
2026-01,INE939A01011,2,0.0038219610000000005,3.145646913580247e-05,96.590856,0.0,-4.604938271603491e-09,243
2026-01,INE940H01022,7,0.011921205000000002,0.00034340919753086426,947.187,1.0,7.197396707818931e-05,243
2026-01,INE944F01028,33,0.01393982981818182,0.0018930633086419754,3574.868135,3.0,-0.0001781901275720167,243
2026-01,INE947N01017,12,0.0041622527500000004,0.00020554334567901236,236.111256,0.0,-1.39100823045267e-06,243
2026-01,INE947Q01028,23,0.018167279782608695,0.001719536769547325,3174.734009,-4.0,-0.0002586598271604938,243
2026-01,INE949L01017,42,0.015953207595238095,0.002757344522633745,10838.061688,0.0,-0.00011860197942386826,243
2026-01,INE950I01011,2,0.0018643465,1.534441563786008e-05,161.6207,0.0,-1.0914032921810701e-06,243
2026-01,INE951I01027,29,0.009116252448275864,0.0010879478230452677,3246.264521,-1.0,0.00011074046913580248,243
2026-01,INE953O01021,26,0.011314022846153847,0.0012105538847736626,2690.416971,0.0,6.864105761316872e-05,243
2026-01,INE953R01016,4,0.0008749999999999999,1.4403292181069957e-05,51.831662,0.0,-3.7037037037037e-06,243
2026-01,INE955D01029,1,0.0038,1.5637860082304527e-05,247.3717,0.0,-4.11522633744855e-07,243
2026-01,INE955V01021,10,0.007641638000000001,0.0003144706995884774,622.664128,-2.0,-3.259587242798349e-05,243
2026-01,INE956O01016,35,0.007694044571428571,0.001108195720164609,3657.085029,1.0,7.77570534979421e-05,243
2026-01,INE959A01019,3,0.018,0.00022222222222222223,856.4562,0.0,4.1152263374486854e-07,243
2026-01,INE961O01016,23,0.007020263434782609,0.000664469378600823,1322.450917,1.0,-6.156184362139921e-05,243
2026-01,INE967H01025,34,0.014184866882352943,0.0019847138847736627,4952.504343,-3.0,-1.9891658436213717e-05,243
2026-01,INE970X01018,3,0.0055000000000000005,6.790123456790123e-05,652.808,-1.0,-2.7572016460905338e-05,243
2026-01,INE974X01010,35,0.007491659085714286,0.001079045547325103,2981.35562,2.0,1.1788230452674728e-06,243
2026-01,INE976A01021,5,0.0025106326000000003,5.1659106995884776e-05,280.8971,0.0,1.3830905349794328e-06,243
2026-01,INE976G01028,23,0.010225336086956522,0.0009678301646090535,1639.468666,0.0,-1.840100823045259e-05,243
2026-01,INE976I01016,19,0.008223683157894738,0.0006430040329218108,1269.827081,-13.0,2.57833086419754e-05,243
2026-01,INE978A01027,3,0.004666666666666667,5.761316872427984e-05,107.1927,0.0,-1.3168724279835393e-05,243
2026-01,INE979B01015,4,0.007325,0.0001205761316872428,452.2407,0.0,-6.995884773662548e-06,243
2026-01,INE980O01024,22,0.007365421999999999,0.0006668283292181069,1177.754135,-1.0,-0.0001721618683127572,243
2026-01,INE982J01020,27,0.014715676962962963,0.001635075218106996,2650.219105,-1.0,-0.00011932746090534993,243
2026-01,INE985S01024,16,0.0040395010625,0.00026597537860082306,697.636057,0.0,-2.3429888888888868e-05,243
2026-01,INE987S01020,5,0.009040000000000001,0.0001860082304526749,162.2353,0.0,4.11522633744855e-06,243
2026-01,INE995S01015,13,0.006238461538461539,0.0003337448559670782,1155.241696,2.0,4.97942386831276e-05,243
2026-01,INE998I01010,5,0.0059822632,0.0001230918353909465,247.4355,0.0,-2.4106543209876632e-06,243
2026-01,INE999A01023,9,0.007950882666666666,0.0002944771358024691,629.4833,0.0,-9.132510288065838e-07,243
2026-01,INE999B01013,1,0.0005,2.05761316872428e-06,1.3691,0.0,0.0,243
2026-02,INE002A01018,129,0.03517349280620155,0.018444636471544717,72151.765052,-1.0,-0.000336580724279837,243
2026-02,INE002S01010,15,0.0071444078000000005,0.00043563462195121954,780.745015,3.0,8.537357201646097e-05,243
2026-02,INE003A01024,39,0.012021040358974359,0.0019057746910569105,3568.10553,3.0,0.0002099973497942389,243
2026-02,INE004A01022,1,0.0008,3.2520325203252032e-06,53.2791,0.0,0.0,243
2026-02,INE006I01046,22,0.010629502454545454,0.0009506059105691057,3093.174228,0.0,5.947039917695467e-05,243
2026-02,INE007A01025,10,0.013633089299999998,0.0005541906219512195,1355.7041,0.0,2.9601646090535866e-06,243
2026-02,INE009A01021,139,0.0324663597410072,0.018344813024390245,62989.587306,0.0,-0.0034288851975308662,243
2026-02,INE00E101023,5,0.0068724701999999995,0.0001396843536585366,229.8525,0.0,1.6912526748971186e-05,243
2026-02,INE00F201020,16,0.0082690571875,0.0005378248577235772,1462.39865,0.0,1.3704111111111105e-05,243
2026-02,INE00FF01025,14,0.02259921585714286,0.0012861342357723578,1360.5775,-1.0,7.121845679012337e-05,243
2026-02,INE00H001014,77,0.012765467779220777,0.003995695199186991,12500.77388,0.0,6.67367325102872e-05,243
2026-02,INE00LO01017,23,0.009880432608695653,0.0009237802845528455,1911.432309,2.0,6.901146913580248e-05,243
2026-02,INE00M201021,1,0.0006,2.4390243902439023e-06,15.8392,0.0,4.115226337448554e-07,243
2026-02,INE00M901018,2,0.0045466545,3.696467073170732e-05,38.473,0.0,-3.2335473251028773e-06,243
2026-02,INE00Q601028,5,0.006085109199999999,0.000123681081300813,135.9729,0.0,2.7245308641975273e-06,243
2026-02,INE00R701025,23,0.010954993173913043,0.0010242473292682926,5271.7802,-1.0,-2.324460493827174e-05,243
2026-02,INE00U401027,3,0.0033333333333333327,4.0650406504065034e-05,26.0688,0.0,-2.46913580246913e-06,243
2026-02,INE00VM01036,2,0.0106659375,8.671493902439024e-05,115.6019,0.0,3.085024691358023e-06,243
2026-02,INE00WC01027,16,0.0114750875625,0.0007463471585365854,1454.046231,1.0,-8.485360905349803e-05,243
2026-02,INE00Y201027,1,0.0161,6.544715447154471e-05,47.7633,0.0,8.2304526748971e-07,243
2026-02,INE010601016,2,0.008265382,6.719822764227642e-05,216.837,0.0,-6.21448148148148e-06,243
2026-02,INE010A01011,2,0.005200000000000001,4.2276422764227644e-05,374.682,0.0,-4.11522633744855e-07,243
2026-02,INE010B01027,15,0.007564280800000001,0.0004612366341463415,3474.339893,-1.0,-5.9884209876543185e-05,243
2026-02,INE010J01012,1,0.0037,1.5040650406504066e-05,251.2107,0.0,2.8806584362139917e-06,243
2026-02,INE010V01017,13,0.008254477692307692,0.0004362122357723577,1077.878356,0.0,4.360176954732516e-06,243
2026-02,INE011K01018,8,0.007205010374999999,0.00023430928048780487,915.245,0.0,-4.005139917695499e-06,243
2026-02,INE012A01025,16,0.005523682125,0.0003592638780487805,1959.1941,0.0,-1.2048514403292224e-05,243
2026-02,INE013P01021,14,0.007270978142857143,0.0004137955040650407,544.694012,1.0,6.681902880658437e-05,243
2026-02,INE015C01016,2,0.0021119095,1.716999593495935e-05,22.2951,0.0,1.674786008230451e-06,243
2026-02,INE016A01026,30,0.0092623262,0.001129551975609756,4902.3376,-2.0,-1.83274485596708e-05,243
2026-02,INE017A01032,13,0.012407692307692305,0.0006556910569105689,1641.4526,-1.0,1.1552028806584248e-05,243
2026-02,INE018A01030,113,0.033619718610619465,0.015443204077235772,56894.870385,0.0,0.0006199667572016464,243
2026-02,INE018E01016,27,0.012070954333333335,0.0013248608414634148,6198.779279,-2.0,-0.00011971733333333325,243
2026-02,INE019A01038,18,0.019551499,0.0014305974878048781,3895.519237,0.0,6.094526748970722e-07,243
2026-02,INE01A001028,7,0.0013857142857142857,3.943089430894309e-05,132.4656,0.0,-1.810699588477366e-05,243
2026-02,INE01EA01019,54,0.011095848722222221,0.002435674109756097,12377.45495,8.0,0.0003056152510288062,243
2026-02,INE01FR01028,2,0.0078,6.341463414634146e-05,43.3955,0.0,-3.29218106995884e-06,243
2026-02,INE01QM01018,3,0.005166666666666667,6.300813008130081e-05,258.0476,0.0,-2.0576131687242803e-05,243
2026-02,INE01TY01017,22,0.009589641681818183,0.0008576102317073171,1916.7062,-1.0,-4.72051975308642e-05,243
2026-02,INE020B01018,33,0.008744414636363634,0.001173031231707317,3656.24194,-3.0,-0.0001362144444444443,243
2026-02,INE021A01026,59,0.014028782016949152,0.003364626581300813,14085.878424,-1.0,4.178474485596684e-05,243
2026-02,INE021O01019,6,0.013833333333333335,0.00033739837398373985,1445.2426,0.0,-9.465020576131732e-06,243
2026-02,INE022Q01020,14,0.005732855142857144,0.0003262600487804879,1943.3303,-2.0,-6.435026337448554e-05,243
2026-02,INE024001021,1,0.0008,3.2520325203252032e-06,55.7423,0.0,4.1152263374485625e-07,243
